title,subtitle,pdf,txt,more,fileName,year
32 WCPD 13 - Letter to Congressional Leaders Transmitting the Report on Cyprus,"Communications to Congress. Thursday, January 4, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/pdf/WCPD-1996-01-08-Pg13.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/html/WCPD-1996-01-08-Pg13.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-08-Pg13&packageId=WCPD-1996-01-08&fromBrowse=true,WCPD-1996-01-08-Pg13,1996
32 WCPD 13 - Statement on Signing District of Columbia Appropriations Legislation,"Bill Signings. Thursday, January 4, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/pdf/WCPD-1996-01-08-Pg13-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/html/WCPD-1996-01-08-Pg13-2.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-08-Pg13-2&packageId=WCPD-1996-01-08&fromBrowse=true,WCPD-1996-01-08-Pg13-2,1996
32 WCPD 14 - Memorandum on Relations With the Palestine Liberation Organization,"Communications to Federal Agencies. Thursday, January 4, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/pdf/WCPD-1996-01-08-Pg14.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/html/WCPD-1996-01-08-Pg14.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-08-Pg14&packageId=WCPD-1996-01-08&fromBrowse=true,WCPD-1996-01-08-Pg14,1996
32 WCPD 14 - Remarks to Senior Citizens at St. Monica's Episcopal Church,"Addresses and Remarks. Friday, January 5, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/pdf/WCPD-1996-01-08-Pg14-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/html/WCPD-1996-01-08-Pg14-2.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-08-Pg14-2&packageId=WCPD-1996-01-08&fromBrowse=true,WCPD-1996-01-08-Pg14-2,1996
32 WCPD 17 - Digest of Other White House Announcements,"Supplementary Materials. Friday, January 5, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/pdf/WCPD-1996-01-08-Pg17.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/html/WCPD-1996-01-08-Pg17.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-08-Pg17&packageId=WCPD-1996-01-08&fromBrowse=true,WCPD-1996-01-08-Pg17,1996
32 WCPD 18 - Nominations Submitted to the Senate,"Supplementary Materials. Friday, January 5, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/pdf/WCPD-1996-01-08-Pg18.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/html/WCPD-1996-01-08-Pg18.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-08-Pg18&packageId=WCPD-1996-01-08&fromBrowse=true,WCPD-1996-01-08-Pg18,1996
32 WCPD 18 - Checklist of White House Press Releases,"Supplementary Materials. Friday, January 5, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/pdf/WCPD-1996-01-08-Pg18-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/html/WCPD-1996-01-08-Pg18-2.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-08-Pg18-2&packageId=WCPD-1996-01-08&fromBrowse=true,WCPD-1996-01-08-Pg18-2,1996
32 WCPD 19 - Acts Approved by the President,"Supplementary Materials. Friday, January 5, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/pdf/WCPD-1996-01-08-Pg19.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-08/html/WCPD-1996-01-08-Pg19.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-08-Pg19&packageId=WCPD-1996-01-08&fromBrowse=true,WCPD-1996-01-08-Pg19,1996
32 WCPD 21 - The President's Radio Address,"Addresses and Remarks. Saturday, January 6, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg21.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg21.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg21&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg21,1996
32 WCPD 22 - Statement on Signing the Sixth Continuing Resolution,"Bill Signings. Saturday, January 6, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg22.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg22.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg22&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg22,1996
32 WCPD 23 - Statement on Signing the Seventh Continuing Resolution,"Bill Signings. Saturday, January 6, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg23.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg23.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg23&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg23,1996
32 WCPD 24 - Message to the Congress Transmitting Balanced Budget Legislation,"Communications to Congress. Saturday, January 6, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg24.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg24.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg24&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg24,1996
32 WCPD 24 - Open Letter to Federal Government Employees on the Furlough,"Letters and Messages. Saturday, January 6, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg24-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg24-2.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg24-2&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg24-2,1996
32 WCPD 25 - Remarks on the Federal Budget and an Exchange With Reporters,"Addresses and Remarks. Saturday, January 6, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg25.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg25.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg25&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg25,1996
32 WCPD 26 - Statement on the Death of Former President Francois Mitterrand of France,"Statements by the President. Monday, January 8, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg26.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg26.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg26&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg26,1996
32 WCPD 26 - The President's News Conference,"Interviews With the News Media. Tuesday, January 9, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg26-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg26-2.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg26-2&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg26-2,1996
32 WCPD 29 - Excerpts of Remarks on ``Clearing the Air: Kids Talk to the President About Smoking'',"Addresses and Remarks. Tuesday, January 9, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg29.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg29.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg29&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg29,1996
32 WCPD 30 - Statement on the Death of Ambassador M. Larry Lawrence,"Statements by the President. Tuesday, January 9, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg30.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg30.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg30&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg30,1996
32 WCPD 30 - Statement on the Death of Former Representative Mike Synar,"Statements by the President. Tuesday, January 9, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg30-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg30-2.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg30-2&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg30-2,1996
32 WCPD 30 - Message to the House of Representatives Returning Without Approval the Personal Responsibility...,"Bill Vetoes. Tuesday, January 9, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg30-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg30-3.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg30-3&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg30-3,1996
32 WCPD 32 - Remarks Prior to a Cabinet Meeting and an Exchange With Reporters,"Addresses and Remarks. Wednesday, January 10, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg32.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg32.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg32&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg32,1996
32 WCPD 34 - The President's News Conference,"Interviews With the News Media. Thursday, January 11, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg34.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg34.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg34&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg34,1996
32 WCPD 45 - Remarks to the People of Bosnia,"Addresses and Remarks. Thursday, January 11, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg45.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg45.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg45&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg45,1996
32 WCPD 47 - Interview With the Voice of America,"Interviews With the News Media. Thursday, January 11, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg47.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg47.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg47&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg47,1996
"32 WCPD 47 - Remarks to Employees at Peterbilt Truck Plant in Nashville, Tennessee","Addresses and Remarks. Friday, January 12, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg47-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg47-2.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg47-2&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg47-2,1996
"32 WCPD 53 - Proclamation 6861--Martin Luther King, Jr., Federal Holiday, 1996","Proclamations. Friday, January 12, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg53.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg53.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg53&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg53,1996
"32 WCPD 54 - Proclamation 6862--Religious Freedom Day, 1996","Proclamations. Friday, January 12, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg54.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg54.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg54&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg54,1996
32 WCPD 55 - Digest of Other White House Announcements,"Supplementary Materials. Friday, January 12, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg55.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg55.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg55&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg55,1996
32 WCPD 55 - Nominations Submitted to the Senate,"Supplementary Materials. Friday, January 12, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg55-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg55-2.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg55-2&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg55-2,1996
32 WCPD 55 - Checklist of White House Press Releases,"Supplementary Materials. Friday, January 12, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg55-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg55-3.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg55-3&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg55-3,1996
32 WCPD 56 - Acts Approved by the President,"Supplementary Materials. Friday, January 12, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/pdf/WCPD-1996-01-15-Pg56.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-15/html/WCPD-1996-01-15-Pg56.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-15-Pg56&packageId=WCPD-1996-01-15&fromBrowse=true,WCPD-1996-01-15-Pg56,1996
32 WCPD 57 - Remarks in a Teleconference With Ohio Democratic Caucuses,"Addresses and Remarks. Thursday, January 11, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-22/pdf/WCPD-1996-01-22-Pg57.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-22/html/WCPD-1996-01-22-Pg57.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-22-Pg57&packageId=WCPD-1996-01-22&fromBrowse=true,WCPD-1996-01-22-Pg57,1996
"32 WCPD 58 - Remarks at a Fundraising Luncheon in Nashville, Tennessee","Addresses and Remarks. Friday, January 12, 1996.",https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-22/pdf/WCPD-1996-01-22-Pg58.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1996-01-22/html/WCPD-1996-01-22-Pg58.htm,search/pagedetails.action;jsessionid=ectnZJZyOvIaMupAFb69z8cmJ6IYjGwfFKUVjcjAcuiOk-fdxsIn!-1169817914!319326507?browsePath=1996%2F01&granuleId=WCPD-1996-01-22-Pg58&packageId=WCPD-1996-01-22&fromBrowse=true,WCPD-1996-01-22-Pg58,1996
