title,subtitle,pdf,txt,more,fileName,year
DCPD-201200011  - Remarks on the Resignation of White House Chief of Staff William M. Daley and the Appointment of...,"Appointments and Nominations. Monday, January 9, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200011/pdf/DCPD-201200011.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200011/html/DCPD-201200011.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200011&fromBrowse=true,DCPD-201200011,2012
DCPD-201200012  - Remarks at an Obama Victory Fund 2012 Fundraiser,"Addresses and Remarks. Monday, January 9, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200012/pdf/DCPD-201200012.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200012/html/DCPD-201200012.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200012&fromBrowse=true,DCPD-201200012,2012
DCPD-201200013  - Remarks at the Environmental Protection Agency,"Addresses and Remarks. Tuesday, January 10, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200013/pdf/DCPD-201200013.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200013/html/DCPD-201200013.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200013&fromBrowse=true,DCPD-201200013,2012
DCPD-201200014  - Memorandum on Certification Concerning United States Participation in the United Nations Mission...,"Communications to Federal Agencies. Tuesday, January 10, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200014/pdf/DCPD-201200014.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200014/html/DCPD-201200014.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200014&fromBrowse=true,DCPD-201200014,2012
DCPD-201200015  - Remarks at a White House Forum on Insourcing American Jobs,"Addresses and Remarks. Wednesday, January 11, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200015/pdf/DCPD-201200015.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200015/html/DCPD-201200015.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200015&fromBrowse=true,DCPD-201200015,2012
"DCPD-201200016  - Remarks at an Obama Victory Fund 2012 Fundraiser in Chicago, Illinois","Addresses and Remarks. Wednesday, January 11, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200016/pdf/DCPD-201200016.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200016/html/DCPD-201200016.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200016&fromBrowse=true,DCPD-201200016,2012
"DCPD-201200017  - Remarks at an Obama Victory Fund 2012 Fundraiser in Chicago, Illinois","Addresses and Remarks. Wednesday, January 11, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200017/pdf/DCPD-201200017.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200017/html/DCPD-201200017.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200017&fromBrowse=true,DCPD-201200017,2012
"DCPD-201200018  - Remarks at an Obama Victory Fund 2012 Fundraiser in Chicago, Illinois","Addresses and Remarks. Wednesday, January 11, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200018/pdf/DCPD-201200018.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200018/html/DCPD-201200018.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200018&fromBrowse=true,DCPD-201200018,2012
DCPD-201200019  - Letter to Congressional Leaders Certifying the Public Debt Limit Increase,"Communications to Congress. Thursday, January 12, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200019/pdf/DCPD-201200019.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200019/html/DCPD-201200019.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200019&fromBrowse=true,DCPD-201200019,2012
DCPD-201200020  - Remarks on Government Reform,"Addresses and Remarks. Friday, January 13, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200020/pdf/DCPD-201200020.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200020/html/DCPD-201200020.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200020&fromBrowse=true,DCPD-201200020,2012
DCPD-201200021  - Statement on the Release of Political Prisoners in Burma,"Statements by the President. Friday, January 13, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200021/pdf/DCPD-201200021.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200021/html/DCPD-201200021.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200021&fromBrowse=true,DCPD-201200021,2012
"DCPD-201200022  - Proclamation 8773-Martin Luther King, Jr., Federal Holiday, 2012","Proclamations. Friday, January 13, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200022/pdf/DCPD-201200022.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200022/html/DCPD-201200022.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200022&fromBrowse=true,DCPD-201200022,2012
"DCPD-201200023  - Proclamation 8774-Religious Freedom Day, 2012","Proclamations. Friday, January 13, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200023/pdf/DCPD-201200023.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200023/html/DCPD-201200023.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200023&fromBrowse=true,DCPD-201200023,2012
DCPD-201200024  - Letter to Congressional Leaders on Review of Title III of the Cuban Liberty and Democratic...,"Communications to Congress. Friday, January 13, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200024/pdf/DCPD-201200024.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200024/html/DCPD-201200024.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200024&fromBrowse=true,DCPD-201200024,2012
DCPD-201200025  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 14, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200025/pdf/DCPD-201200025.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200025/html/DCPD-201200025.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200025&fromBrowse=true,DCPD-201200025,2012
DCPD-201200026  - Statement on Elections in Taiwan,"Statements by the President. Saturday, January 14, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200026/pdf/DCPD-201200026.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200026/html/DCPD-201200026.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200026&fromBrowse=true,DCPD-201200026,2012
DCPD-201200027  - Remarks at a Service Event at Browne Education Campus,"Addresses and Remarks. Monday, January 16, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200027/pdf/DCPD-201200027.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200027/html/DCPD-201200027.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200027&fromBrowse=true,DCPD-201200027,2012
DCPD-201200028  - Remarks During a Meeting With the President's Council on Jobs and Competitiveness,"Addresses and Remarks. Tuesday, January 17, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200028/pdf/DCPD-201200028.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200028/html/DCPD-201200028.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200028&fromBrowse=true,DCPD-201200028,2012
DCPD-201200029  - Remarks Following a Meeting With King Abdullah II of Jordan,"Meetings With Foreign Leaders and International Officials. Tuesday, January 17, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200029/pdf/DCPD-201200029.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200029/html/DCPD-201200029.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200029&fromBrowse=true,DCPD-201200029,2012
DCPD-201200030  - Remarks Honoring the 2011 World Series Champion St. Louis Cardinals,"Addresses and Remarks. Tuesday, January 17, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200030/pdf/DCPD-201200030.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200030/html/DCPD-201200030.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200030&fromBrowse=true,DCPD-201200030,2012
DCPD-201200031  - Statement on the Keystone XL Pipeline,"Statements by the President. Wednesday, January 18, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200031/pdf/DCPD-201200031.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200031/html/DCPD-201200031.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200031&fromBrowse=true,DCPD-201200031,2012
DCPD-201200032  - Memorandum on Implementing Provisions of the Temporary Payroll Tax Cut Continuation Act of 2011...,"Communications to Federal Agencies. Wednesday, January 18, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200032/pdf/DCPD-201200032.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200032/html/DCPD-201200032.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200032&fromBrowse=true,DCPD-201200032,2012
DCPD-201200033  - Executive Order 13597-Establishing Visa and Foreign Visitor Processing Goals and the Task Force...,"Executive Orders. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200033/pdf/DCPD-201200033.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200033/html/DCPD-201200033.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200033&fromBrowse=true,DCPD-201200033,2012
"DCPD-201200034  - Remarks at Walt Disney World Resort in Lake Buena Vista, Florida","Addresses and Remarks. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200034/pdf/DCPD-201200034.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200034/html/DCPD-201200034.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200034&fromBrowse=true,DCPD-201200034,2012
DCPD-201200035  - Statement on Representative Maurice D. Hinchey's Decision Not To Seek Reelection,"Statements by the President. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200035/pdf/DCPD-201200035.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200035/html/DCPD-201200035.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200035&fromBrowse=true,DCPD-201200035,2012
DCPD-201200036  - Remarks at an Obama Victory Fund 2012 Fundraiser in New York City,"Addresses and Remarks. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200036/pdf/DCPD-201200036.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200036/html/DCPD-201200036.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200036&fromBrowse=true,DCPD-201200036,2012
DCPD-201200037  - Notice-Continuation of the National Emergency With Respect to Terrorists Who Threaten To Disrupt...,"Notices. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200037/pdf/DCPD-201200037.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200037/html/DCPD-201200037.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200037&fromBrowse=true,DCPD-201200037,2012
DCPD-201200038  - Letter to Congressional Leaders on Continuation of the National Emergency With Respect to...,"Communications to Congress. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200038/pdf/DCPD-201200038.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200038/html/DCPD-201200038.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200038&fromBrowse=true,DCPD-201200038,2012
DCPD-201200039  - Remarks at an Obama Victory Fund 2012 Fundraiser in New York City,"Addresses and Remarks. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200039/pdf/DCPD-201200039.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200039/html/DCPD-201200039.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200039&fromBrowse=true,DCPD-201200039,2012
DCPD-201200040  - Remarks at an Obama Victory Fund 2012 Fundraiser in New York City,"Addresses and Remarks. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200040/pdf/DCPD-201200040.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200040/html/DCPD-201200040.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200040&fromBrowse=true,DCPD-201200040,2012
DCPD-201200041  - Remarks at an Obama Victory Fund 2012 Fundraiser in New York City,"Addresses and Remarks. Thursday, January 19, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200041/pdf/DCPD-201200041.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200041/html/DCPD-201200041.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200041&fromBrowse=true,DCPD-201200041,2012
DCPD-201200042  - Memorandum on Federal Support for the Randolph-Sheppard Vending Facility Program,"Communications to Federal Agencies. Friday, January 20, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200042/pdf/DCPD-201200042.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200042/html/DCPD-201200042.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200042&fromBrowse=true,DCPD-201200042,2012
DCPD-201200043  - The President's Weekly Address,"Addresses and Remarks. Saturday, January 21, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200043/pdf/DCPD-201200043.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200043/html/DCPD-201200043.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200043&fromBrowse=true,DCPD-201200043,2012
DCPD-201200044  - Statement on the 39th Anniversary of the Supreme Court Decision in Roe v. Wade,"Statements by the President. Sunday, January 22, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200044/pdf/DCPD-201200044.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200044/html/DCPD-201200044.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200044&fromBrowse=true,DCPD-201200044,2012
DCPD-201200045  - Statement on the Resignation of Representative Gabrielle D. Giffords,"Resignations and Retirements. Sunday, January 22, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200045/pdf/DCPD-201200045.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200045/html/DCPD-201200045.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200045&fromBrowse=true,DCPD-201200045,2012
DCPD-201200046  - Remarks Honoring the 2011 Stanley Cup Champion Boston Bruins,"Addresses and Remarks. Monday, January 23, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200046/pdf/DCPD-201200046.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200046/html/DCPD-201200046.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200046&fromBrowse=true,DCPD-201200046,2012
DCPD-201200047  - Statement on the European Union's Sanctions on Iran,"Statements by the President. Monday, January 23, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200047/pdf/DCPD-201200047.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200047/html/DCPD-201200047.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200047&fromBrowse=true,DCPD-201200047,2012
DCPD-201200048  - Address Before a Joint Session of Congress on the State of the Union,"Addresses to the Nation. Tuesday, January 24, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200048/pdf/DCPD-201200048.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200048/html/DCPD-201200048.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200048&fromBrowse=true,DCPD-201200048,2012
DCPD-201200049  - Statement on the Rescue of Jessica Buchanan,"Statements by the President. Wednesday, January 25, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200049/pdf/DCPD-201200049.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200049/html/DCPD-201200049.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200049&fromBrowse=true,DCPD-201200049,2012
"DCPD-201200050  - Remarks at Conveyor Engineering & Manufacturing in Cedar Rapids, Iowa","Addresses and Remarks. Wednesday, January 25, 2012.",https://www.gpo.gov/fdsys/pkg/DCPD-201200050/pdf/DCPD-201200050.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201200050/html/DCPD-201200050.htm,search/pagedetails.action;jsessionid=uoBnVL2AvajtnzMP3BwZktsqKI4JIRo4DMozlJMjOwdhTcnswUr0!776835587!-72603446?browsePath=2012%2F01&granuleId=&packageId=DCPD-201200050&fromBrowse=true,DCPD-201200050,2012
